,index,URL,Date,Tweet,ID,Username,Replies,Reetweets,Likes,Quotes,conversationId,Language,Links,Media,Retweeted Tweet,Bookmarks
2445,22427,https://twitter.com/odengieejjang/status/1656073228169940992,2023-05-09 23:06:40+00:00,"Aduh mbanking bsi nyebelin bgt deh, admin ini gimana sih dr hari senin saya gabisa transfer, gabisa top up ewallet juga @bankbsi_id",1656073228169940992,odengieejjang,0,0,0,0,1656073228169940992,in,,,,0
2446,6633,https://twitter.com/skincaregasm/status/1657464646625038336,2023-05-13 19:15:40+00:00,@agoengnasrulloh @tryingtochill20 @ratnapsariiii @RochmatPurwanto @bankbsi_id @bank_indonesia Amiin jd paling kaya😭🙏🏻 makasih mas sarannya WALAUPUN AKU SEBENERNYA AKU GAK ADA MINTA🤣,1657464646625038336,skincaregasm,1,0,0,0,1657217322447425538,in,,,,0
2447,2974,https://twitter.com/philipdj/status/1658289588283248640,2023-05-16 01:53:42+00:00,"@0xdermawan @bankbsi_id Yang penting sudah TP , pak. Kayanua ihsg hari ini rebound.",1658289588283248640,philipdj,2,0,0,0,1658285791486046208,in,,,,0
2448,16432,https://twitter.com/nawsy98/status/1656498453558759424,2023-05-11 03:16:22+00:00,Ayo min gimana min hadeh @bankbsi_id,1656498453558759424,nawsy98,0,0,0,0,1656495919427358720,in,,,,0
2449,158,https://twitter.com/kamilhamid212/status/1658818442433265665,2023-05-17 12:55:10+00:00,"AYO INFAKKAN HARTA KITA

Infak bisa disalurkan via rekening :
Bank Syariah Indonesia (BSI) - A/N Yayasan Markaz Syariah
7212 265 858 - Kode Bank 451

Konfirmasi Transfer :
Hb Hamid Al Hamid +62812 1926 9068
Hb Kamil Al Hamid +62821 2595 8730",1658818442433265665,kamilhamid212,1,0,0,0,1658818439434371074,in,,,,0
2450,22570,https://twitter.com/gibran686/status/1655986826186985473,2023-05-09 17:23:20+00:00,@bankbsi_id Pemeliharaan kok samai 48 jam..?,1655986826186985473,gibran686,0,0,0,0,1655767615644778496,in,,,,0
2451,14856,https://twitter.com/antijmo/status/1656568166892597248,2023-05-11 07:53:23+00:00,"@Uwiiw25March @bankbsi_id Iya. Aku juga nunggu mobilenya ka 😢
Kalo urgent bgt ke kc atau atm terdekat dulu aja ka.",1656568166892597248,antijmo,0,0,0,0,1656063115614879745,in,,,,0
2452,18741,https://twitter.com/pakkoest/status/1656296882799513603,2023-05-10 13:55:24+00:00,@stmhfzh__ @bankbsi_id 20:54 masih null https://t.co/NKea5CSfe2,1656296882799513603,pakkoest,5,0,0,0,1656284438278582272,in,,https://pbs.twimg.com/media/FvxZOvyaMAA8Ndn?format=jpg&name=orig,,0
2453,18665,https://twitter.com/Book_hry/status/1656300368501014528,2023-05-10 14:09:15+00:00,"Bank BSI Eror. 
#BankBSIDzolim https://t.co/4Zxp4YLbcW",1656300368501014528,Book_hry,1,0,0,0,1656300368501014528,in,,https://pbs.twimg.com/media/FvxcZ-wakAIKA3b?format=jpg&name=orig,,0
2454,11764,https://twitter.com/Ranukumbolo_/status/1656951582121144320,2023-05-12 09:16:56+00:00,@ZainulMuttaqin_ @bankbsi_id Saya dari shoppepay ke BSI dari kmren belum masuk 😅,1656951582121144320,Ranukumbolo_,1,0,0,0,1656869834557378560,in,,,,0
2455,20549,https://twitter.com/JarrFajarr_/status/1656224383504089095,2023-05-10 09:07:18+00:00,Assalamualaikum @bankbsi_id apakah ambil uang di bank bisa?,1656224383504089095,JarrFajarr_,4,0,0,0,1656224383504089095,in,,,,0
2456,7758,https://twitter.com/GoUnlimitted/status/1657377172108218368,2023-05-13 13:28:05+00:00,"Yupp, peristiwa meruqyah ruang server BSI itu benar adanya.
Hanya saja Ustaz yg meruqyah server @bankbsi_id meminta temannya (MZ) utk menghapus status FBnya.
Kemudian pihak BSI, menuduh status FB MZ adalah Hoax, via @cnbcindonesia &amp; @republikaonline
cc: @erickthohir
#BUMN #AKHLAK https://t.co/JolaAgsFOf",1657377172108218368,GoUnlimitted,0,0,0,0,1657377172108218368,in,,https://pbs.twimg.com/media/FwAvp0CaMAAhpGU?format=jpg&name=orig,,1
2457,9711,https://twitter.com/gasaqua31/status/1657258642197069825,2023-05-13 05:37:05+00:00,@nottursuck @bankbsi_id wkwkw bsi user,1657258642197069825,gasaqua31,0,0,1,0,1656869834557378560,in,,,,0
2458,8947,https://twitter.com/girayfe/status/1657298418711269377,2023-05-13 08:15:08+00:00,@sliyeon @bankbsi_id kak coba deh diganti dulu pake data seluler jangan wifi. biasanya ngaruh juga itu,1657298418711269377,girayfe,1,0,0,0,1657297697362309120,in,,,,0
2459,16924,https://twitter.com/PageOfLife1/status/1656480003973062656,2023-05-11 02:03:03+00:00,@bankbsi_id Lamban banget lo kerjanya.... Udah mah gabungan dr beberapa bank. Hadeh,1656480003973062656,PageOfLife1,0,0,0,0,1655807602104872960,in,,,,0
2460,18805,https://twitter.com/muhammadarum23/status/1656294147542913025,2023-05-10 13:44:31+00:00,@bankbsi_id Banyak yg dibuat repot dan susah hari2 terakhir ini.namun kita semua memilih Syariah lebih dari sekedar layanan.Ada nilai dan idealisme dibaliknya.Mungkin pernah kita bilang  menerapkan ekonomi dengan syariah perlu perjuangan dan kesabaran. Saat inilah mungkin kita sedang diuji.,1656294147542913025,muhammadarum23,0,0,0,0,1655807602104872960,in,,,,0
2461,19347,https://twitter.com/KontanNews/status/1656271624990240768,2023-05-10 12:15:02+00:00,"Soal Serangan Siber, BSI Masih Lakukan Penelusuran https://t.co/c84mh54sky #bank",1656271624990240768,KontanNews,0,0,0,0,1656271624990240768,in,http://keuangan.kontan.co.id/news/soal-serangan-siber-bsi-masih-lakukan-penelusuran,,,0
2462,1045,https://twitter.com/MasudYahya8/status/1658501021868654593,2023-05-16 15:53:51+00:00,"Aneh! Usai membocorkan data rahasia nasabah Bank Syariah Indonesia, Hacker LockBit malah beri 3 tips ini buat para korbannya! Simak selengkapnya disini 👇

https://t.co/vX944fn3mQ

#BSI #bsidown  #HackerLockBit",1658501021868654593,MasudYahya8,0,0,1,0,1658501021868654593,in,https://www.tentangindonesia.com/news/7268807784/aneh-usai-bocorkan-data-nasabah-bsi-hacker-lockbit-malah-beri-3-tips-ini-kepada-korbannya,,,0
2463,16987,https://twitter.com/kyurukukuk/status/1656477634463948800,2023-05-11 01:53:38+00:00,"@bankbsi_id @Waudira @jokowi mau tanya, kalo tarik tunainya di atm mandiri bisa ga ya? 🙏🏻 @bankbsi_id @bankbsi_id @Strategi_Bisnis",1656477634463948800,kyurukukuk,0,0,0,0,1656234269654798336,in,,,,0
2464,15361,https://twitter.com/Dillaulll/status/1656541621838643202,2023-05-11 06:07:54+00:00,"@ArhoeSide17 @bankbsi_id kalo mbanking memang belum normal kak, kalo urgent ke atm atau cabang aja. udah bisa soalnya",1656541621838643202,Dillaulll,2,0,0,0,1656508071219462146,in,,,,0
2465,9080,https://twitter.com/AshaaMW/status/1657290471025291266,2023-05-13 07:43:33+00:00,@secgron @bankbsi_id Serem bgt,1657290471025291266,AshaaMW,0,0,0,0,1657192354829451264,in,,,,0
2466,5596,https://twitter.com/pacapa/status/1657580639632359425,2023-05-14 02:56:35+00:00,@bankbsi_id min BSI cek DM,1657580639632359425,pacapa,2,0,0,1,1657580639632359425,in,,,,0
2467,457,https://twitter.com/Dhany019/status/1658709592958988291,2023-05-17 05:42:38+00:00,@Ultra_Instinctx @ismailfahmi @Paltiwest @bankbsi_id Hati2 memfitnah,1658709592958988291,Dhany019,0,0,0,0,1658448459333242880,in,,,,0
2468,10497,https://twitter.com/odydasa/status/1657220107956031489,2023-05-13 03:03:58+00:00,"@widodotesla @secgron @bankbsi_id Harusnya kalau bikin file enkripsi, otomatis bisa baca data/ isi file-nya. Perkara mau dicuri atau tidak, data ter-ransomware sudah bisa dibaca semua.",1657220107956031489,odydasa,0,1,0,0,1657192354829451264,in,,,,0
2469,16732,https://twitter.com/arun_orchid/status/1656487319535489025,2023-05-11 02:32:07+00:00,Sampai hari ini error @bankbsi_id https://t.co/YY9ghxBj34,1656487319535489025,arun_orchid,2,0,0,1,1656487319535489025,in,,https://pbs.twimg.com/media/Fv0GcBtakAMnA-V?format=jpg&name=orig,,0
2470,11044,https://twitter.com/cryptondo/status/1657185306393583617,2023-05-13 00:45:40+00:00,Bank BSI kena hack 🤣 $BRIS siap rungkad ini masuk ke hari senen,1657185306393583617,cryptondo,4,1,10,1,1657185306393583617,in,,,,0
2471,8023,https://twitter.com/nuruharida/status/1657364514151751685,2023-05-13 12:37:47+00:00,@bankbsi_id mbanking bsi masih belum bisa digunakan? kapan selesainya? capek menunggu,1657364514151751685,nuruharida,1,0,0,0,1657346196548239360,in,,,,0
2472,13025,https://twitter.com/SitiRoh93104786/status/1656825449820078080,2023-05-12 00:55:44+00:00,@bankbsi_id Terus ini apa? Saya mau beli paket data sm bayar listrik aja masih belum bisa https://t.co/ei5cvHLyQx,1656825449820078080,SitiRoh93104786,2,0,0,0,1656632873045327873,in,,https://pbs.twimg.com/media/Fv4591raEAAKRT1?format=jpg&name=orig,,0
2473,13748,https://twitter.com/girlfriend_sstr/status/1656649426180665345,2023-05-11 13:16:16+00:00,Capek banget gue sumpah demi allah udah 4 hari gini gini mulu stres banget gilaakkkk gilakk @bankbsi_id jangan gini napee😭 https://t.co/g9s4NXX9p8,1656649426180665345,girlfriend_sstr,6,0,0,0,1656649426180665345,in,,https://pbs.twimg.com/media/Fv2Z340acAAIEIT?format=jpg&name=orig,,0
2474,8213,https://twitter.com/morymuromora/status/1657352085736939524,2023-05-13 11:48:24+00:00,@Arnamawaa @RochmatPurwanto @bankbsi_id Sekarang top up di shopeepay juga udah gabisa lagi pake bsi anjir padahal dulu masih bisa. Dan kalo mo tf ke beda bank udah gabisa pake BI fast (2500) lagi bisanya pake online yg harga adminnya balik kaya dulu jadi 6500 lagi. Kendala teknis apa gmn ni😕 jd males dah @bankbsi_id https://t.co/orklBGKnXa,1657352085736939524,morymuromora,2,0,0,0,1657217015122362368,in,,https://pbs.twimg.com/media/FwAY8FRaAAAYpu-?format=jpg&name=orig,,0
2475,3980,https://twitter.com/laksmitayonas/status/1657943635114229760,2023-05-15 02:59:00+00:00,@bankbsi_id Waalaikumsalam wr wb. Ga perlu min udah ganti bank. Byeee,1657943635114229760,laksmitayonas,0,0,2,0,1657901848916017152,in,,,,0
2476,6444,https://twitter.com/promediatekno/status/1657516571403902977,2023-05-13 22:42:00+00:00,"Hacker Kantongi Data Bank BSI, Pakar Sarankan Nasabah Ganti Semua Data Kredensial: Email, Password, Pin ATM

https://t.co/4FbdJwBVWP",1657516571403902977,promediatekno,0,0,0,0,1657516571403902977,in,https://www.ayoindonesia.com/keuangan/018774258/hacker-kantongi-data-bank-bsi-pakar-sarankan-nasabah-ganti-semua-data-kredensial-email-password-pin-atm,,,0
2477,3858,https://twitter.com/openmindzero0/status/1657960825607290884,2023-05-15 04:07:18+00:00,@PartaiSocmed @eDzulfikar @bankbsi_id @BankMuamalat Kalo ibu saya pernah pinjam uang di bank konvensional tum jaminan surat karib (PNS) alm bapak saya dengan cicilan 5 THN..tp emang setelah ibu saya meninggal cicilan close..padahal ada 2 tahun lg..dan saya menemani ibu saya ke bank itu utk TTD akad..dan pada saat itu surat dikasi,1657960825607290884,openmindzero0,2,0,0,0,1657956531776757761,in,,,,0
2478,21405,https://twitter.com/cahwonogiri1980/status/1656173396856827904,2023-05-10 05:44:42+00:00,@gibran_tweet @bankbsi_id Pun angsal kasbon dereng? 😁,1656173396856827904,cahwonogiri1980,0,0,0,0,1656169565985054720,in,,,,0
2479,21947,https://twitter.com/sayfuji_elfazz/status/1656121581767397376,2023-05-10 02:18:49+00:00,"@bankbsi_id Min, untuk net banking ini bagaimana? Sampai hari ini belum bisa diakses. Segala transaksi menggantungkan di net banking. Gimana terus ini",1656121581767397376,sayfuji_elfazz,2,0,0,1,1655807602104872960,in,,,,0
2480,24039,https://twitter.com/XenojannahRyuki/status/1655882023918239744,2023-05-09 10:26:53+00:00,@wisnunoegraha @bankbsi_id kena serangan ransomware virus lockbit 3.0.............semua database dan backup kena maybe,1655882023918239744,XenojannahRyuki,0,0,0,0,1655807602104872960,in,,,,0
2481,18776,https://twitter.com/matchaeea/status/1656295524302200838,2023-05-10 13:50:00+00:00,@bankbsi_id cepetan kek m banking nya benerr gue muk jajann anjj,1656295524302200838,matchaeea,0,0,0,0,1656295524302200838,in,,,,0
2482,17096,https://twitter.com/finisiregargar/status/1656472696442748929,2023-05-11 01:34:01+00:00,@bankbsi_id BSI OH BSI tgl 11 mei 2023 masihhh erorrr ini.. Haduuh GIMANA INI team nyaaa ..,1656472696442748929,finisiregargar,5,0,0,0,1656472696442748929,in,,,,0
2483,20869,https://twitter.com/NovataniaL/status/1656202398090805248,2023-05-10 07:39:57+00:00,@bankbsi_id Mana ada normal min... per hari ini masih offline !!! https://t.co/h1ZHUO6b9a,1656202398090805248,NovataniaL,1,0,0,0,1655807602104872960,in,,https://pbs.twimg.com/media/FvwDTGGaUAAclMu?format=jpg&name=orig,,0
2484,16021,https://twitter.com/fadjrie157/status/1656514447148736512,2023-05-11 04:19:55+00:00,@bankbsi_id Error nya mau sampai kapan?,1656514447148736512,fadjrie157,1,0,0,0,1655777758180708355,in,,,,0
2485,4770,https://twitter.com/p3tyb/status/1657701369485352960,2023-05-14 10:56:19+00:00,"@bankbsi_id saya mau verivikasi mbanking lagi harus ke kantornya, kalo ke cabang yg tidak sesuai dengan daftar diawal bisa ga??",1657701369485352960,p3tyb,1,1,0,0,1657585779370254336,in,,,,0
2486,20644,https://twitter.com/alle_gran/status/1656218691841961985,2023-05-10 08:44:41+00:00,@bankbsi_id Down lagi kah mbanking? Jam 15.44,1656218691841961985,alle_gran,2,0,0,0,1655807602104872960,in,,,,0
2487,8834,https://twitter.com/veroaktivis/status/1657306373028454401,2023-05-13 08:46:45+00:00,"@Jazz24632 @Widyarenee jadi swasta ya Kak ? terus ngapain menteri BUMN ngurusi urusan internal swasta Bank BSI ya Kak? padahal BSI merupakan anak perusahan swasta. makin berantakan era sekarang ya Kak, menteri BUMN ngurusi BSI, apa hubunganya coba ? https://t.co/az85lG7pfT",1657306373028454401,veroaktivis,1,0,0,0,1657236582930456576,in,,https://pbs.twimg.com/media/Fv_vGEDaQAAiXNm?format=jpg&name=orig,,0
2488,16194,https://twitter.com/sayfuji_elfazz/status/1656508196381691906,2023-05-11 03:55:05+00:00,@bankbsi_id @febrianeffendi @erickthohir Kami menghimbau agar BSI segera dan secepatnya memulihkan pelayanan BSI mobile/ net banking. Kami sangat terganggu keuangannya.,1656508196381691906,sayfuji_elfazz,1,0,0,0,1656476651843383299,in,,,,0
2489,14836,https://twitter.com/Cidromulu/status/1656569423258607617,2023-05-11 07:58:22+00:00,"@erickthohir Pak,  Bank BSI kok masih error sampai skrg....  Ibu saya hbs nyairin JHT,  transfernya ke Bank BSI,  dr hari selasa sampai hari ini blm bs cek saldo, blm tahu sudah masuk ke rekening apa belum. Nasabah minta kepastian,  soalnya juga butuh uang buat sehari hari...  😥😥😥",1656569423258607617,Cidromulu,0,0,0,0,1656550976252440576,in,,,,0
2490,17272,https://twitter.com/pujangggaaa/status/1656465729187885056,2023-05-11 01:06:20+00:00,@bankbsi_id @y0nkke Mesin ATM MATAMU,1656465729187885056,pujangggaaa,0,0,0,0,1655807602104872960,in,,,,0
2491,21996,https://twitter.com/Ahmadanaz5/status/1656116492990296065,2023-05-10 01:58:35+00:00,Error kok ra uwes uwes @bankbsi_id 🤦🤦,1656116492990296065,Ahmadanaz5,1,0,0,1,1656116492990296065,in,,,,0
2492,21093,https://twitter.com/farididoev/status/1656187351465623552,2023-05-10 06:40:09+00:00,@aldhiraaa Halo @bankbsi_id,1656187351465623552,farididoev,2,0,1,0,1656181253526425600,tl,,,,0
2493,8220,https://twitter.com/apibesarkonoha/status/1657351750121299968,2023-05-13 11:47:03+00:00,"@bankbsi_id ransomware lockbit itu affiliate ransom artinya tertarget korban nya , interograsi dept IT dan IT vendor2 dan yang punya wewenang akses server bisa jadi ada cullprit di mereka yg cari keuntungan dengan afiliasi lockbit",1657351750121299968,apibesarkonoha,4,2,15,0,1657346196548239360,in,,,,2
2494,17362,https://twitter.com/RancidRudy/status/1656461853340631040,2023-05-11 00:50:56+00:00,"@bankbsi_id Ngadat lagi min??
Mbanking dan ATM pun gabisa??",1656461853340631040,RancidRudy,0,0,0,0,1655777758180708355,in,,,,0
2495,14089,https://twitter.com/hialiceblue/status/1656624498433740801,2023-05-11 11:37:13+00:00,"@vietnamdripz @bankbsi_id literally ngulu sih tadi ya, angkat 15 dus besar😣",1656624498433740801,hialiceblue,1,0,0,0,1656591276807180290,in,,,,0
2496,348,https://twitter.com/ei8style/status/1658746650775687168,2023-05-17 08:09:54+00:00,"@lpkkaltim @dfufan @bankbsi_id iya kak, klo top up e wallet jg aku blm bisa",1658746650775687168,ei8style,4,0,1,2,1658634424966344704,in,,,,0
2497,13291,https://twitter.com/Ciptaa06/status/1656722349721522176,2023-05-11 18:06:03+00:00,@bankbsi_id Tadi ke ATM belum bisa min ATMnya..,1656722349721522176,Ciptaa06,0,0,0,0,1655807602104872960,in,,,,0
2498,1622,https://twitter.com/mbintanghp/status/1658408077526470661,2023-05-16 09:44:32+00:00,"😂😂😂😂
""PT Bank Syariah Indonesia, Tbk atau BSI kembali memastikan bahwa data dan dana nasabah dalam kondisi aman, sehingga nasabah dapat bertransaksi secara normal dan aman usai ada serangan.""

https://t.co/ZN2zz1mtR5",1658408077526470661,mbintanghp,0,1,0,0,1658408077526470661,in,https://www.liputan6.com/bisnis/read/5287910/bsi-jamin-data-dan-duit-nasabah-aman-usai-layanan-pulih-minta-masyarakat-lakukan-ini,,,0
2499,7138,https://twitter.com/Bambogiee/status/1657407657421185026,2023-05-13 15:29:13+00:00,@aistaqiemsy @RochmatPurwanto @bankbsi_id ga nyambung ah,1657407657421185026,Bambogiee,1,0,0,0,1657217015122362368,in,,,,0
2500,20356,https://twitter.com/critetion/status/1656233618065461249,2023-05-10 09:44:00+00:00,min tolonglah @bankbsi_id udah tiga hari loh ini :(,1656233618065461249,critetion,4,0,0,2,1655522124474519552,in,,,,0
2501,11434,https://twitter.com/farrelmajaa/status/1656991036114358272,2023-05-12 11:53:43+00:00,"Kemaren gw sempet buat tweet random ttg skenario cara trio bank BUMN exit dari BSI, dan uniknya, belum ada dua minggu di bulan mei, pihak yang ""nampungin"" paling banyak adalah broker asing AK (UBS Sekuritas), sepertinya asing juga tertarik dgn bisnis syariah di Indo https://t.co/zHxy8n6Pfq",1656991036114358272,farrelmajaa,2,0,2,0,1656991036114358272,in,,https://pbs.twimg.com/media/Fv7QkMOakAQQYZu?format=jpg&name=orig,,0
2502,24372,https://twitter.com/SusiyantiU94795/status/1655863065613836288,2023-05-09 09:11:33+00:00,"@bankbsi_id Kasihan, Bank nasional ya? Tim IT nya sehat? Udah otw 2x24 jam maintenance wkwkwk",1655863065613836288,SusiyantiU94795,1,0,0,0,1655807602104872960,in,,,,0
2503,16696,https://twitter.com/calois5/status/1656488685049876480,2023-05-11 02:37:33+00:00,@bankbsi_id parah,1656488685049876480,calois5,0,0,0,0,1655767615644778496,in,,,,0
2504,15558,https://twitter.com/Uwiiw25March/status/1656532326539759616,2023-05-11 05:30:58+00:00,"@bankbsi_id BSI maintenance Gila ga beres2 ini dari hari Senin lho 
Yahampun Orang mau topup e-wallet juga susah bener 😠",1656532326539759616,Uwiiw25March,5,0,0,1,1656532326539759616,in,,,,0
2505,7765,https://twitter.com/Happybabybee_/status/1657376997574873089,2023-05-13 13:27:23+00:00,"@loneprisonguard @bankbsi_id Mjb, sama tarik tunai gak bisa, mbanking error trus gmn ini min @bankbsi_id",1657376997574873089,Happybabybee_,0,0,0,0,1657346196548239360,in,,,,0
2506,4623,https://twitter.com/khairaniXRP/status/1657723034793549824,2023-05-14 12:22:25+00:00,"@hqrry__ @secgron @rayestu @bankbsi_id Kl ada backup server+database user,seharusnya cuma install ulang server-restore backup udah bs online lg(pengalaman kantor 2x kena ransomware😅)",1657723034793549824,khairaniXRP,0,0,0,0,1657192354829451264,in,,,,0
2507,19195,https://twitter.com/vanillarinapr/status/1656278832092160000,2023-05-10 12:43:40+00:00,"Waktu awal semua bank syariah dipindah ke bsi gue uda keribetan kudu ganti card ganti buku, ini sekarang duit gak bisa dicek diambil topup dana kagak bisa. Tolol!",1656278832092160000,vanillarinapr,0,0,0,0,1656278832092160000,in,,,,0
2508,15894,https://twitter.com/supri_prp/status/1656519705702858752,2023-05-11 04:40:49+00:00,"https://t.co/FHoNWIZ0xc

@bankbsi_id , @bank_indonesia  apakah berita ini beneran",1656519705702858752,supri_prp,0,0,0,0,1656519705702858752,in,https://kabarlah.com/berita/nasional/2023/05/11/layanan-bsi-error-berhari-hari-ternyata-kena-serangan-cyber/,,,0
2509,7878,https://twitter.com/need_times/status/1657372400252760064,2023-05-13 13:09:07+00:00,@secgron @bankbsi_id Syariah 🫢🤭🫣,1657372400252760064,need_times,0,0,0,0,1657192354829451264,in,,,,0
2510,22710,https://twitter.com/apostiera/status/1655958846131834881,2023-05-09 15:32:09+00:00,"@farid_wajdi70 @bankbsi_id Iya, bang. Mobile banking masih belum bisa juga.",1655958846131834881,apostiera,0,0,0,1,1655925900477886464,in,,,,0
2511,16469,https://twitter.com/vitviie/status/1656497116662071297,2023-05-11 03:11:03+00:00,"Harus sampai kapan sih ya allah @bankbsi_id ini udah hari keempat lho, dana saya ketahan disitu semua ga bisa ngpain2, dikira kami ga perlu makan kali, tanggung jawab dong,",1656497116662071297,vitviie,3,0,0,1,1656497116662071297,in,,,,0
2512,18064,https://twitter.com/sept2297/status/1656344013631537153,2023-05-10 17:02:40+00:00,@bankbsi_id Gini gini aja min udh 3 harii 🙂🙂 https://t.co/fsIoC9ZBYH,1656344013631537153,sept2297,7,1,5,0,1655807602104872960,in,,,,0
2513,13905,https://twitter.com/pantadandang/status/1656640192911142917,2023-05-11 12:39:35+00:00,"@bankbsi_id Sampahh!! Masih ga bisa intrnet banking, saya udah rugi banyak ini 4 hari offline ga bisa transaksi sama sekali.. enak aja minta2 maaf doang.. ga ada major problem aja suka error. Ga heran juga sih bisa sampe kolaps..memalukan!!!",1656640192911142917,pantadandang,0,0,2,0,1656632873045327873,in,,,,0
2514,21377,https://twitter.com/refunwd/status/1656175022753595393,2023-05-10 05:51:10+00:00,"@catatansidoy @bankbsi_id punyaku udah kak, coba di cek terus sambil sesekali clear cache. aku bisa setelah berapa kali percobaan tadi",1656175022753595393,refunwd,1,0,0,0,1655960920311595008,in,,,,0
2515,9201,https://twitter.com/barkah902/status/1657283776031096833,2023-05-13 07:16:57+00:00,@bukanwitch @secgron @bankbsi_id Tak sisain aja buat BSI 130K... Semoga segera sehat oh BSI... 🙏,1657283776031096833,barkah902,0,1,1,0,1657192354829451264,in,,,,0
2516,16328,https://twitter.com/JoehanCureh/status/1656503141712678914,2023-05-11 03:34:59+00:00,Masih begini ya @bankbsi_id ? #bsidown #bsierror https://t.co/D0t6b6KluM,1656503141712678914,JoehanCureh,5,0,1,0,1656503141712678914,in,,https://pbs.twimg.com/media/Fv0U08DaQAIyoVs?format=jpg&name=orig,,0
2517,22147,https://twitter.com/lalanrl/status/1656102431762309120,2023-05-10 01:02:43+00:00,@bankbsi_id kenapa yaa ini gangguan terus capek tau mau makan susah mau berangkat kerja jg jadi susah https://t.co/xdoXcJQ7U6,1656102431762309120,lalanrl,0,0,0,0,1656102431762309120,in,,https://pbs.twimg.com/media/FvuoYeDaYAADfle?format=jpg&name=orig,,0
2518,969,https://twitter.com/n0tfounderor_/status/1658537211372109824,2023-05-16 18:17:39+00:00,"@bankbsi_id cek dm yaa min, urgentt",1658537211372109824,n0tfounderor_,3,0,0,0,1658537211372109824,in,,,,0
2519,5760,https://twitter.com/unknownloct_/status/1657567417298747393,2023-05-14 02:04:03+00:00,@Amedeussmozart @itshabrine @bankbsi_id Semoga bisa lsg selesai setelah kesana😭😭,1657567417298747393,unknownloct_,1,0,0,0,1657552503322595328,in,,,,0
2520,18326,https://twitter.com/bimaf14/status/1656316757345439744,2023-05-10 15:14:22+00:00,@fazarisme @bankbsi_id Tadi jam 5an sore bisa https://t.co/UmjJ2knEbm,1656316757345439744,bimaf14,0,0,0,0,1655807602104872960,in,,https://pbs.twimg.com/media/FvxrTUnacAY-cpo?format=jpg&name=orig,,0
2521,18578,https://twitter.com/kakazifana/status/1656304572162510853,2023-05-10 14:25:57+00:00,@bankbsi_id Gue mau make duit gue sendiri aja susah banget ya? Cepet normalin dong layanannya. Gue MAU NUTUP REKENING di Elu soalnya.,1656304572162510853,kakazifana,0,0,0,0,1656260902499545088,in,,,,0
2522,22835,https://twitter.com/nurulhuriyah_11/status/1655944211097870341,2023-05-09 14:34:00+00:00,@hachimmh @bankbsi_id Samaan https://t.co/5JKUIil45c,1655944211097870341,nurulhuriyah_11,1,1,0,0,1655943802706862082,in,,https://pbs.twimg.com/media/FvsYe-gaIAUfcO7?format=jpg&name=orig,,0
2523,20043,https://twitter.com/trickymindful/status/1656246440992342016,2023-05-10 10:34:57+00:00,"BSI Mobile belum bisa dipakai @bankbsi_id 
Nyoba QRIS malah tiba2 nutup",1656246440992342016,trickymindful,6,0,0,0,1656246440992342016,in,,,,0
2524,6216,https://twitter.com/prince_syarief/status/1657537021190209537,2023-05-14 00:03:16+00:00,@darktracer_int Makanya BSI yg asli itu campus bukan bank.. Wkwkwk.,1657537021190209537,prince_syarief,0,0,0,0,1657156728893632512,in,,,,0
2525,16850,https://twitter.com/Sophars22/status/1656482937163091969,2023-05-11 02:14:42+00:00,@bankbsi_id Saya mau trf sampai sekarang belum bisa.. Uang saya semua di tabungan loh... Saya butub trf ke orang ini,1656482937163091969,Sophars22,1,0,0,0,1655777758180708355,in,,,,0
2526,9128,https://twitter.com/supervidan/status/1657288181753217024,2023-05-13 07:34:28+00:00,"@Abu_hurairoh95 @RochmatPurwanto @bankbsi_id @bank_indonesia Apa yang mau diviralin itu tercatat transaksi normal, pihak BANK MANAPUN gabakal mau ganti rugi",1657288181753217024,supervidan,0,0,0,0,1657217322447425538,in,,,,0
2527,9824,https://twitter.com/trxats/status/1657252979400146944,2023-05-13 05:14:35+00:00,"@joe_jericho @bankbsi_id udah mulai pulih kak, saya udah sempet transaksi di atm sama bsi mobile aman sih",1657252979400146944,trxats,0,0,0,0,1655777758180708355,in,,,,0
2528,13382,https://twitter.com/mawstrophile/status/1656692393289351169,2023-05-11 16:07:01+00:00,@doljalatte__ @bankbsi_id duitnya ada di bsi mau di tf ke mandiri juga gabisa 😭,1656692393289351169,mawstrophile,1,0,0,0,1656683238834995201,in,,,,0
2529,21121,https://twitter.com/dodi_kristono/status/1656185804748890113,2023-05-10 06:34:00+00:00,"@bankbsi_id error lagi siang ini?
.
Mobile bangking belum beres, tapi ATM error lagi siang ini. 3 BUMN besar bergabung menjadi 1 dan tidak mampu melakukan apa apa?",1656185804748890113,dodi_kristono,1,0,0,0,1656185804748890113,in,,,,0
2530,8929,https://twitter.com/masboko/status/1657299556009377792,2023-05-13 08:19:39+00:00,"@secgron @bankbsi_id Apakah lockbit tak bisa dilawan ya, secara hukum?",1657299556009377792,masboko,0,0,0,0,1657192354829451264,in,,,,0
2531,24042,https://twitter.com/arasy_asad/status/1655881720691048450,2023-05-09 10:25:41+00:00,"Ini BSI kenapa ya..
Udah 2 hari gak bisa transaksi apapun. Betul² menyusahkan..
Nasabah jadi mikir pindah ke Bank lain kalo gini aja terus",1655881720691048450,arasy_asad,0,0,1,0,1655881720691048450,in,,,,0
