,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
1317,12615,Benar sekali.,0,0,0,0,0,0,0,0,0
1318,6699,Tak pasal keluar perkataan babi bila baca last tweet \xf0\x9f\x98\xad URL,0,1,0,0,0,0,0,0,0
1319,1229,USER USER Hehehehe...Muhammadiyah sudah biasa mas. Dulu Kiai Dahlan dituduh kyai Kafir dll :-)',0,0,0,0,0,0,0,0,0
1320,10658,Menurut kalian say enakan jilmek memek mulus apa memek yang lebat bulunya yang bikin sensasi?',0,1,0,0,0,0,0,0,0
1321,10583,USER USER lu yang munafik ngaku golput tapi panas dingin belain si kuli cina itu kejang2 liat orang kagum sama pemimpin yg karismatik bukan yg plonga plongo\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,1,0,0,0
1322,9170,"USER Solusi? Hahahahaha\nDana haji diambil buat infrastruktur, Duit bpjs buruh bahkan mau diambil juga.\nRakyat semuanya diperes tapi masih minta solusi juga?\nGoblok lo emang. Penjilat tolol'",1,1,1,0,0,0,0,0,1
1323,8026,"Sebagai pembukaan rangkaian Diginesia, akan digelar round table discussion yang rencananya dihadiri Menteri Koperasi dan UKM Anak Agung Gede Ngurah Puspayoga dan Wakil Gubernur DKI Jakarta Sandiaga Uno di Gedung SINDO, Jakarta, Senin (23/4/2018).; #Sindone",0,0,0,0,0,0,0,0,0
1324,7816,USER semalem nonton Kafir (2002) mbah USER keren jadi wali \xf0\x9f\x91\xb3',0,0,0,0,0,0,0,0,0
1325,1528,"USER Hahaa baru tau, biasa cuma mentok di cangkem atau cocot ahhahahha'",0,1,0,0,0,0,0,0,0
1326,6239,"Buku Lawas&gt; Tangklukan, Abangan, dan Tarekat; Kebangkitan Agama Di Jawa. ; Oleh; Ahmad Syafi'i Mufid. ; Tahun 2006. 319 Halaman. ; Harga 125.000. Minat?",0,0,0,0,0,0,0,0,0
1327,7326,"Selamat Hari Koperasi Nasional, Koperasi sebagai landasan ekonomi bangsa harus dipeluhara dan ditumbuh kembangkan dari ancaman praktek kartel asing. \xf0\x9f\x87\xae\xf0\x9f\x87\xa9'",0,0,0,0,0,0,0,0,0
1328,667,USER 1. Mengandung ekstrak lidah buaya \n2. Tidak mengandung Alkohol\n3. Memiliki rasa manis\n4. Tidak bereaksi terhadap obat lain\n5. Aman digunakan untuk anak2 &amp; bayi\n6. Kemasan finger off yg tak bersentuhan dgn luka\n7. Tidak perih pada l,0,0,0,0,0,0,0,0,0
1329,2713,Tai doido',0,1,0,0,0,0,0,0,0
1330,98,"USER HKBP berdiri itu sejak pecahnya kristen khatolik pada zaman penjajahan belanda,dl tdk ada yg namanya kristen protestan yg ada cm kristen khatolik.\nTerjadilah perpecahan dan berdirilah HKBP yg prtama kali di tarutung.\n\nNah skrg anda sy k",0,0,0,0,0,0,0,0,0
1331,6785,USER USER Cebong dongo \nOtak jongkok',1,1,1,0,0,0,0,0,1
1332,5218,USER Cawapres jokowi siapa saja saya setuju asal bukan para bani kampret sebelah itu',1,1,0,1,0,0,0,0,1
1333,2513,Yg mau lengserkan Jok pasti lawan politiknya spt SBY wowo HT TS PKS.biasa bayarin demo-demo..FPI.jgn takut pak Jok.Rakyat TNI POl bela JokAhok,1,0,0,1,0,0,0,0,1
1334,7395,USER rezim paling buruk semnjak indonesia merdeka',1,0,1,0,0,0,0,0,1
1335,2623,"dengan senang hati. Si cewek tadi dilepasin dan si mbaknya naik ke angkutan umum itu. Jadilah di mbaknya di gang bang sama para rapist kunyuk itu. Setelah selesai, si mbaknya balik ke mobilnya. Sebelum ngegas pergi, dia bilang ke para rapist itu.'",1,1,0,1,0,0,0,1,0
1336,9975,"USER jotef, item boleh brengsek jangan. \n\nWKWK GAK. :0'",0,1,0,0,0,0,0,0,0
1337,6739,"Pas ditegur duluan baru deh ngeh, itupun matanya harus pake di sipit sipitin dulu buat menerka nerka siapa yaa ini yang negur\xf0\x9f\x98\x82 wkwk'",0,0,0,0,0,0,0,0,0
1338,5586,USER USER USER Satu lagi makhluk serupa PARASIT muncul...lo lebih hina dari seEKOR BELATUNG ONTA...BANGSAT LO',1,1,1,0,0,0,0,0,1
1339,11710,USER Saya cape sm org bolot :( URL,0,1,0,0,0,0,0,0,0
1340,8575,"USER Gak usah baca, gw dah tau kalo lou itu bani kopar kapir koplak koplok yg nalarnya bejad'",1,1,1,0,0,0,0,0,1
1341,10336,Pikiranku terus dibaca &amp; digiring . Silit ireng Dobol ijo!',0,1,0,0,0,0,0,0,0
1342,4960,"Dan Amerika, jika mereka mengalami defisit, mereka bisa mencetak dollar dan dijual ke seluruh dunia. Ongkos mencetak 100 dollar hanya sekitar 2 dollar saja.",0,0,0,0,0,0,0,0,0
1343,6507,USER USER USER USER Dengan demikian siapa yg antek asing sebenranya ??? Saya respect kinerja presiden jokowi beserta jajarannya...lanjutkan pak jokowi !!! ANJING MENGGONGGONG KAFILAH BERLALU...',0,0,0,0,0,0,0,0,0
1344,1992,USER USER USER Topiknya anies sandi dn saracen. Bkn Adam dn Yesus. Anda sok tau agama ? 150 follower ternak dl biar seru,1,0,1,0,0,0,0,0,1
1345,8721,Presiden USER Ajak Ulama Turut Menyejukkan Suasana Jelang Pilkada Serentak. Selengkapnya di,0,0,0,0,0,0,0,0,0
1346,12052,Mari cari pemimpin yg berkualitas...bukan nyinyir jalanan kayak prabowo URL,1,0,1,0,0,0,0,0,1
1347,203,USER Aamiin ya Allah :(((\nTimnya Kinan aja sampai pelatihan ular karena dia dapat di rawa-rawa. Aku dapatnya di sungai gede gt dan musuhnya buaya wkwkw',0,0,0,0,0,0,0,0,0
1348,4886,"#persijatakutkalahdijakarta\nDasar pLersija, dengkul laler. Banyak alesan lo jakAnjing! Olo olo sia banyak bacot!!!'",1,1,0,1,0,0,0,0,1
1349,12879,"USER jangan kebnyakan ngopi om,apa lagi TOP coffe..nanti kayak iwan fals...\nyg awalnya cerdas,berubah jadi cebong...xixixix'",1,1,1,0,0,0,0,0,1
1350,12086,"Bukan org politik tapi nampaknya dah jadi tempat luahan marhain tentang kesusahan cari makan di bawah rejim Ph ni ,hari ini luahan hati peniaga kecil yg cari makan dapat kontrak dgn kerajaan lama ,pengalaman dan kebolehan dah buleh buang ketepi di bawah",0,0,0,0,0,0,0,0,0
1351,10607,"USER GUA MAU MANDI DULU BYE, MAU NABUNG JUGA DI JAMBAN'",0,0,0,0,0,0,0,0,0
1352,3488,USER Sarap bro',0,1,0,0,0,0,0,0,0
1353,3706,"Bergelar Profesor Doktor ditololkan atau menampakkan diri jadi orang tolol karena mengutip Quran, sangat disayangkan",1,1,0,1,1,0,0,0,0
1354,2731,"A:aduh min kok aku kelihatan\ntua ya ?\nB:liat deh kulit becky 30an\nmenjelang 40..\nA:gua nanya keadaan kulit\ngua,bukan becky bego !'",1,1,1,0,0,0,0,0,1
1355,10104,USER bukan temen. lebih tepatnya budak dan antek.',0,1,0,0,0,0,0,0,0
1356,8016,USER USER kafir loe !',1,1,1,0,1,0,0,0,0
1357,8896,Ganjar Pranowo dilaporkan ke Polisi;,0,0,0,0,0,0,0,0,0
1358,8950,Sampai Saat Ini Belum Ada Perkembangan Hukum Terkait Penistaan Agama yang Dilakukan olehâ?¦,0,0,0,0,0,0,0,0,0
1359,6296,"ternyata, asimilasi itu masuk pola dominasi. jadi, ada budaya baru dtg dan dia menghilangkan budaya lama. nah itu kan masuknya dominasi, soalnya dia menghilangkan budaya yang ada.; rumus asimilasi A+B=C",0,0,0,0,0,0,0,0,0
1360,12041,RT USER: USER USER Karena partaimu pdip itu bajingan',1,1,0,1,0,0,0,0,1
1361,11890,resep ganteng? mandi di jamban.',0,0,0,0,0,0,0,0,0
1362,5240,"generasi milenial sudh BUANYAK terperangkap dlm lingkungan LGBT, pecandu Narkoba, begal, PSK online..\nNgeriiiii jika umat tdk peduli dgn hal tsb utk memberantasnya..\nMungkin kedepan negeri ini akan dipimpin kaum LGBT atau bandar narkoba..'",0,0,0,0,0,0,0,0,0
1363,8319,Ade Armando Dilaporkan ke Polisi Terkait Pendapatnya soal Azan,0,0,0,0,0,0,0,0,0
1364,3020,anjing elo dua rebuan emg URL,1,1,1,0,0,0,0,0,1
1365,8356,"Pilkada kota serang belum punya pilihan, tolong mbah pilih mana?",0,0,0,0,0,0,0,0,0
1366,10849,"USER USER USER USER USER org yg tingkat kebenciannya tinggi sama rezim ini, biasanya apa aja dianggap salah. kok cm dpt 51%,? kok gak stop kontrak saja? kagak pernah ada bersyukurnya.dasa pala lu peang...'",1,0,1,0,0,0,1,0,0
1367,2316,USER Mampus',1,1,1,0,0,0,0,0,1
1368,537,RT USER USER USER Baru 3tahun dah segitu ya bentar lagi lewat utang sby njiiieng,1,0,1,0,0,0,0,0,1
1369,774,"USER Aku ada kok.. di Kota Salatiga, Jawa Tengah. SMA Kristen 1 Salatiga'",0,0,0,0,0,0,0,0,0
1370,7973,USER USER USER Cebong ga punya otak. Apalagi perasaan sama korban. Taunya cuma nyinyir.',1,1,0,1,0,0,0,0,1
1371,12840,RT USER Jgn terlalu digoreng-goreng pak nanti mkin gosong...suara kami murni karena kemanusian gk ada hubungannya dgn yg namanya jokowi,1,0,1,0,0,0,0,0,1
1372,7016,Sebenarnya perempuan juga bisa lebih brengsek dari laki-laki ketika mata hatinya tertutup.',0,1,0,0,0,0,0,0,0
1373,10093,USER USER Wkwkwk bangke. Sambil ada yg ngetok2 di jendela',0,1,0,0,0,0,0,0,0
1374,12856,Selalu tak pernah ada bukti atas tuduhan sebagai antek asing dll. Apakah membicarakan kejahatan negara disebut pengkhianat? Bagi saya ini cara pikir yg bahaya sebab dengan itu membiarkan negara ini tetap melakukan kejahatan.',0,0,0,0,0,0,0,0,0
1375,6309,"Ide prsamaan derajat itu berasal dari era Reformasi Luther di abad 16, yg menolak dominasi politik dan ekonomi Gereja Katholik dgn cara mengajukan sbuah konsep baru, yaitu menolak legitimasi religius dari kaum pendeta Katholik. #demokrasi'",0,0,0,0,0,0,0,0,0
1376,493,USER Sudah diadopsi pemerintah pusat juga nich. ; ð??»;,0,0,0,0,0,0,0,0,0
1377,192,Munas Alim Ulama PPP di semarang. menghasilkan lima rekomendasi syarat dan kriteria-kriteria bagi Calon Wakil Presiden yang akan mendampingi Bpk Jokowi di 2019 mendatang. #Romahurmuziy,0,0,0,0,0,0,0,0,0
1378,10753,USER Oi brengsek lo~ URL,1,1,1,0,0,0,0,0,1
1379,8628,kerja kelompok sambil ngentot URL #bokep #ngentot #memek #bugil #bispak',0,1,0,0,0,0,0,0,0
1380,3328,USER USER USER Yang mulai ngatain cebong juga kaum codot....playing victim much?',1,1,0,1,0,0,0,0,1
1381,5014,URL &lt;-#ngentot #bugil pacar lesbi',0,1,0,0,0,0,0,0,0
1382,11376,"â??Peniaga kaum India 100 peratus akan memilih pemimpin yang akan menjaga perkembangan ekonomi negara. kalau politik bagus, ekonomi negara juga akan bagus.; ;",0,0,0,0,0,0,0,0,0
1383,4537,"USER USER USER pikiran anak bani kampret g beda jauh sma penista agama. Penfitnah, Penipu Dan Garong..",1,1,0,1,1,0,0,0,0
1384,5916,"Lah ngapa ? Lemes betul tuh congor maz ,sini pake rok'",1,1,1,0,0,0,0,0,1
1385,2866,Pensiunkan kapolri USER USER URL,1,0,1,0,0,0,0,0,1
1386,9929,USER USER TGB mendukung jokowi 2 periode.#kaum bani micin dan kaum bumi datar pada kejang -kejang nih.',1,1,0,1,0,0,0,0,1
1387,1847,Itu juga boleh bila perlu lengserkan ni orang pada dasarnya pengecut jokowi,1,0,1,0,0,0,0,0,1
1388,10019,Capek gue kayak ngerasa bego sendiri di antara temen2 gue yg diskusi buat ujian \xe3\x85\xa0\xe3\x85\xa0',0,1,0,0,0,0,0,0,0
1389,6617,RT USER: USER Apa dia berani bilang isu saracen digoreng tuk serang lawan-lawan jokowi??,1,0,1,0,0,0,0,0,1
1390,9210,"Frepot msh blm usai pertarungannya, semntara di ring lain rupiah dihajar babak belur, dan di tempat lain politisi ngehek berkampanye ""jokowi"" antek mamarica'",0,0,0,0,0,0,0,0,0
1391,1870,USER USER USER USER Bukan dungu IDIOT setambak',0,1,0,0,0,0,0,0,0
1392,4481,USER ; Mohon informasinya. Apakah Radio Elshinta akan menyiarkan secara On Air acara Debat Publik Pilkada Kab. Bandung Barat sore ini?,0,0,0,0,0,0,0,0,0
1393,6578,USER Mahasiswa koplak...cuma modus..!!! Rakyat Indonesia 250 juta...bukan 25 orang...sontoloyo !!!',1,1,0,1,0,0,0,0,1
1394,7110,"""Dit, mau abang kasih rahasia ga ?""\n""bang bim main sama kak chaca aja sana! Adit mau sendirian""\n""Eh dit serius, ntar kalau lo dengerin kata abang, gue ijinin maincraft deh""\n""TANTE JANI BANG BIMA BERISIK BANGET ! ""\n\ndasar bocah kampret URL",1,1,1,0,0,0,0,0,1
1395,1601,"USER Justru Itu sebutan yg paling terhormat, saya malah kasihan sm cebong benerannya, di samain dgn kaum dungu.'",1,1,0,1,0,0,0,0,1
1396,12812,"USER USER USER Di islam emng gitu mas, kafir masuk neraka. Yg muslim aja belun tentu masu surga, kalo amal nya ga ada'",0,0,0,0,0,0,0,0,0
1397,5070,"Di Kazakhstan, kartun SpongeBob SquarePants dilarang, karena kartun ini menciptakan sebuah budaya holiganisme, kekerasan, dan bullying.",0,0,0,0,0,0,0,0,0
1398,7176,USER Di kemendikbud Masa gak Ada orang yang lebih pinteran dikit utk suggest film yg bagus utk ditonton? #2019GantiPresiden #2019GantiPresiden,1,0,0,1,0,0,0,0,1
1399,2426,Grafiknya di posisi papa minta saham dan bubarkan kpk URL,1,0,0,1,0,0,0,0,1
1400,7281,\xf0\x9f\x91\x97PRELOVED BRANDED &amp; UNBRANDED TOP\xf0\x9f\x91\x97\n\n- semua barang yg dijual koleksi pribadi\n- mostly dijual karna skrg aku pake hijab &amp; bajunya kebanyakan crop tee \n- selama pemakaian selalu dirawat &amp; aku gaada riwayat peny,0,0,0,0,0,0,0,0,0
1401,3034,"USER USER USER USER USER USER Dasar bloon, tw mana fiksi? sekarang mengunduh buku gampang dasar perek harga seratusan\xf0\x9f\x98\x82\xf0\x9f\x98\x81\xf0\x9f\x98\x82'",1,1,1,0,0,0,0,1,0
1402,1817,"USER Speaker Parlimen Hutan Rimba yg speaker dia adalah Ungka, jadi Ahli2 Yang Berhormat yg ikut Kepala Monyet ( Parti Beruk2 Nyanyuk ) adalah Kera2 yg tak cukup makan ikut jela. \n\nParlimen Malaysia UmnoBN = Parlimen Hutan Rimba Taman Negara'",1,1,0,1,0,0,0,0,1
1403,5075,SHAHIH BUKHARI MUSLIM; ã?¤; Para ulama sepakat bahwa hadits yang diriwayatkan olehImamâ?¦,0,0,0,0,0,0,0,0,0
1404,2240,"Kami Bangsa Indonesia, Suku Batak Toba, dan kami akan melestarikan Budaya kami Batak Toba.; ; Cerita anak rumahbelajarsianjurmulamula",0,0,0,0,0,0,0,0,0
1405,5433,"Ini kantor apa tempat pembuangan sih?\nAnjirr bau bangke bgt,,,, bgstt!'",1,1,0,1,0,0,0,0,1
1406,11320,"RT USER: USER bioskop.\nDidudukin 2 bocah poni lempar.\nDitegur malah ngancem, ""udah, kami g mau berantem"".\nKluar panggil secur\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1407,823,USER Menurut saya ente bule di rezim Jokowi ini cuma ada dua pilihan beri saham 51.38% atau 2021 angkat kaki dari bumi NKRI ..',0,0,0,0,0,0,0,0,0
1408,12939,"Evi Layanto siswi SD Katolik Karya Yosef, 1978-1984, istrinya Ronaldo Pardede yang sah.'",0,0,0,0,0,0,0,0,0
1409,8714,USER Yg sengsara kan si rais obral bacot mulu ga laku laku',0,1,0,0,0,0,0,0,0
1410,7879,I HASIL MAKMAK KALIAN JUAL PUKINYA. BAGI KSLIAN YG BERPIHAK KEPADA PKI DAN SI AHOK ANAK CHINA ANJING KAFIR INI. SERTA NKRI BUKAN DIDAPAT,1,1,0,1,1,1,0,0,0
1411,11201,Ya itu namanya cawgub goblok gak ngerti peraturan debat....kelihatan bego dan liciknya itu sandiaga uno.,1,1,1,0,0,0,0,0,1
1412,982,"Pndukung Prabowo spt ARB, SDA adl org2 bejad tabiatnya kasar termasuk org ini &gt;&gt; USER'",1,1,0,1,0,0,0,0,1
1413,1458,USER USER Cebong mana ngerti',1,1,1,0,0,0,0,0,1
1414,289,rp haneul pada cute padahal rlnya perek.yang on retweet',0,1,0,0,0,0,0,0,0
1415,11056,USER katanya pemerintah lagi menjunjung tinggi seni dan budaya tradisional. Tapi faktanya belum terasa...; ; #Cirebonseni #taritopeng #,0,0,0,0,0,0,0,0,0
1416,2647,maju lu sini babi USER',1,1,1,0,0,0,0,0,1
1417,11558,Hai saya hampir mati dalam jamban kerana tergelincir hm',0,0,0,0,0,0,0,0,0
1418,11769,USER Baktang ah team kapir kauuu',1,1,1,0,0,0,0,0,1
1419,12021,Ahok keok Taipan ngancam akan lengserkan USER bila reklamasi gagal. Nih negara diatur oleh jongos dan Meneernya! Hadeuuuh sontoloyo,1,1,1,0,0,0,0,0,1
1420,3695,"Hadiri Lokakarya Kebudayaan Daerah, Bupati Rupinus Ajak Masyarakat Sekadau Rawat dan Manfaatkan ObjekÂ Budaya",0,0,0,0,0,0,0,0,0
1421,4422,USER USER Kerja3x = Hutang meroket\nKerja3x = BUMN merugi\nKerja3x = Rupiah anjlok\nKerja3x = Ekonomi ambruk\nKerja3x = Proyek molor\nKerja3x = BBMListrik naik\nKerja3x = Sembako mahal\nKerja3x = Kemiskinan merebak\nKerja3x = Tenaga a,0,0,0,0,0,0,0,0,0
1422,10369,Selamat Hari Kartini 2018. Perempuan hebat untuk Indonesia Maju -Jkw,0,0,0,0,0,0,0,0,0
1423,1281,USER Fadli Zoon politik si politik tapi harus tahulah Bahwa ini NKRI yg ada sejarahnya jangan dilupakan untuk kepenting pribadi atau partainya.sadarlah itu biar jangan kaco negara kita ini.yuk bela atau bantulah pak presiden Jokowi untuk memakmurkan,0,0,0,0,0,0,0,0,0
1424,10440,USER lo tau ga artinya bacot apa berisik lo',1,1,1,0,0,0,0,0,1
1425,12315,"Hari ini: Rilis Survei Elektabilitas Calon Walikota dan Calon Wakil Walikota Pilkada Kota Bogor 2018, jam 12.00 Wib, bertempat di Hotel Royal Padjajaran (Ruang Padjajaran 6 Lantai 9), Jl, Padjajaran No. 12 Kota Bogor USER #rilischarta #pilkadako",0,0,0,0,0,0,0,0,0
1426,978,USER USER USER USER Ketahuan kan akhirnya...ngaku sendiri maksa org dipenjara.. Bajingan berkedok agama,1,1,1,0,1,0,0,0,0
1427,7097,"Then last, dia tunjuk rumah. Rumah hindu ada patung, rumah budha ada tokong. Tapi rumah islam? That's it. Aku dapat point dia. Aku faham semua. Kamu tak kan boleh tahu seseorang itu betul2 ikut cara islam atau tak. Melainkan kau lihat amalnya.""",0,0,0,0,0,0,0,0,0
1428,6607,Gubernur Indonesia.,0,0,0,0,0,0,0,0,0
1429,8539,SaveRohingya FUCK KAFIR TERORIS BUDHA,1,1,0,1,1,0,0,0,0
1430,6431,RT USER Karena PKI adalah cara Soeharto menyingkirkan Soekarno. Sekarang mau ditiru oleh Prabowo. Mungkin krn msh menantu!,1,0,1,0,0,1,0,0,0
1431,11433,USER Ya jelas lah om mereka cm gede cocot doank\xf0\x9f\x98\x8c\nYa begitulah kualitas mereka\xf0\x9f\x98\xaa',1,1,0,1,0,0,0,0,1
1432,6039,"USER Saya SD di papua.. Minoritas Protestan, tapi boleh pake jilbab. Kalau pelajaran agama misalnya kelas 3a dan 3b yg islam disatuin satu kelas, yg protestan sekelas sendiri, yang katolik sendiri. Hindu/budha main jam kosong, dipindah setiap hari",0,0,0,0,0,0,0,0,0
1433,3291,"Manusia adalah mahluk yang butuh identitas untuk eksistensinya, sayang identitas yang seharusnya berasal dari orisinalitas kesadaran diri seringkali dilekatkan secara membabi-buta pada hal-hal remeh di luar dirinya, maka identitas diri jadi dangkal'",0,0,0,0,0,0,0,0,0
1434,3697,"Mau sampe budek di deact kaya gimana pun akunnya jinkiw kalo emang ada kebijakan baru, itu akun kaga bakalan masuk mentab gue rasa .g'",0,0,0,0,0,0,0,0,0
1435,8235,USER USER MSNAKDNSKDNSKDNDJFN MUITO BOM',0,0,0,0,0,0,0,0,0
1436,10122,RT USER: Udah basah memek pengen di entot',0,1,0,0,0,0,0,0,0
1437,279,"USER USER USER USER hah, katanya saling melengkapi. orang buktinya kamu juga goblok. gimana si?'",1,1,1,0,0,0,0,0,1
1438,5522,"USER USER incumbent nyatain dong wapres-nya siapa, apa takut di-backstab cakimin sama romi. ngoahahah; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #",1,1,0,1,0,0,0,0,1
1439,5418,"Bapak bangsa Indonesia adalah Sukano, bukan ulama, kiai, atau pejuang muslim. Pejuang muslim mendirikan Negara Islam",1,0,0,1,1,0,0,0,0
1440,5166,USER Waduh gembel warnet..lu demen amat ngikutin gua ? Ehh..lu posting2 kayak gambar diatas emang lu udah berani ngadepin Polisi ??? USER USER Tolong nih bapak2 karena udah masuk pasal penghinaan terhadap Presiden...',1,1,1,0,0,0,0,0,1
1441,4689,"USER USER Yg paling waras cuma kambing jantan kayaknya, yg laen ampas kalo kata admin \xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0
1442,6489,USER Kalo cebong sih pasti senang2 aja sama omongan yg ga berbobot kayaa gini',1,1,0,1,0,0,0,0,1
1443,1144,Presiden Trump: AS-Korut Adakan Pembicaraan Langsung Tingkat Tinggi: Presiden Amerika Donald Trumpâ?¦ #Beritadunia #VOA,0,0,0,0,0,0,0,0,0
1444,7538,RT USER: USER Manggilnya jgn pelan2 mbak cebong budek smua\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,1,0,0
1445,10528,"Padahal, persoalannya sangat sederhana. Ganjar Pranowo membacakan ulang PuisiGus Mus, seorang ulama yang juga dikenal dengan produktifitasnya sebagai penyair, di acara â??Rosi: Kandidat Bicaraâ?? awal Maret lalu. #PercayaGanjarYasin",0,0,0,0,0,0,0,0,0
1446,10347,"'Kalau cuma cari suara,cukup bangun Jawa,tapi Presiden Jokowi itu seorang negarawan yang ingin membangun konektivitas di daerah terisolir'..",0,0,0,0,0,0,0,0,0
1447,11344,"USER USER Siapa bilang dia ustadz,pembual,sinting dia'",1,1,1,0,0,0,0,0,1
1448,7036,USER Iya anjir gue kira itu ceweknya bakal nonjok',0,1,0,0,0,0,0,0,0
1449,9575,USER Bangsad kuadrat emang ya lo',1,1,1,0,0,0,0,0,1
1450,3405,Yeeee...; Indonesia hebat.; Indonesia dibanjiri Tenaga Kerja Asing.; ; Pk Jokowi Kren deh. Top banget. Kalau bisa Presiden Seumur Hidup.???; Ayo dukung Jokowi Balik Ke Solo; #2019GantiPresiden,1,0,1,0,0,0,0,0,1
1451,9303,KPK Periksa Gubernur Sumut dan Cawagub Ijeck Shah,0,0,0,0,0,0,0,0,0
1452,8220,USER dasar maho lu',1,1,1,0,0,0,0,1,0
1453,12894,USER Kandidat pengganti Bima Sakti:,0,0,0,0,0,0,0,0,0
1454,10541,Nisanjinan brengsek saya jadi ketawa.\xf0\x9f\x98\xad',0,1,0,0,0,0,0,0,0
1455,2065,USER Rezim ini emang keliatan anti islam,1,0,1,0,1,0,0,0,0
1456,3600,PPP: Jangan Buru-buru Tolak Wacana Pilkada Lewat DPRD,0,0,0,0,0,0,0,0,0
1457,5913,USER USER USER antek komunis teriak komunis,1,0,1,0,0,1,0,0,0
1458,8175,A mempunyai selera yang cukup tinggi dan menyukai kejutan,0,0,0,0,0,0,0,0,0
1459,10097,"USER USER Pakai jurus TKA diperbanyak kali,yg lokal habis diphk pelan2.'",1,0,0,1,0,0,0,0,1
1460,2671,BELA JOKOWI! Ruhut Sebut Prabowo Tak Akan Bisa Tandingi Jokowi Di pemilihan presiden 2019 Jangan Terlalu Ambisi: URL melalui,1,0,1,0,0,0,0,0,1
1461,1341,Merokok akan terlihat keren kalau asapnya keluar dari pantat',0,1,0,0,0,0,0,0,0
1462,4156,Golkar: Partai Koalisi Punya Hak Ajukan Cawapres Jokowi,0,0,0,0,0,0,0,0,0
1463,5567,"2. Dalam kesempatan itu, Presiden USER menyatakan, menjadi sebuah negara besar dengan ekonomi yang kuat bukanlah perkara mudah. Banyak tantangan dan ujian yang harus dihadapi dengan penuh keyakinan dan rasa optimisme #JokowiAjakMasyarakatOptimistis",0,0,0,0,0,0,0,0,0
1464,8256,"#kom11 Calon BPK, Ilham: ke depan ada kemungkinan presiden hanya ada 1 di dunia ini.",0,0,0,0,0,0,0,0,0
1465,11852,"Muntah-muntah Usai Makan, Seorang Banci Mengaku Telat Dua Bulan'",0,0,0,0,0,0,0,0,0
1466,4684,Panwaslu Padang Tegaskan Perusakan Atribut Pilkada Masuk Ranah Pilkada,0,0,0,0,0,0,0,0,0
1467,4745,"USER untuk gw gak goblok:""&gt;'",0,1,0,0,0,0,0,0,0
1468,5736,"Mmg majority citizen dekat sini tak wajib kawen , but kita yg islam mai dok sini pon jgn la terikut sekali ð???ð??»â??â??ï¸? allahuakhbar; #PesanKatDiriSendiriJe",0,0,0,0,0,0,0,0,0
1469,778,"Gubernur Ahmad Heryawan mengukir sejarah. Bandara super megah ""Kertajati"" dibangun dengan biaya mandiri tanpa menggunakan APBN, murni dikelola oleh Pemprov #JawaBarat. Ini sejarah baru infrastruktur bagi Indonesia.;",0,0,0,0,0,0,0,0,0
1470,1136,"Sebelum Tentara Saudi Tiba di Suriah, ISIS BANCI LARI ke Libya URL URL",1,1,0,1,1,0,0,1,0
1471,9639,"Kemarin hari aku tak sengaja masuk ke suatu kedai kopi yang si empunya orang tionghoa, yang jajan pun juga. Agak berbeda, alih-alih bertanya kerja di mana, mereka bertanya ""usaha apa?"" \n\nDengan segenap terkaan, aku simpulkan, berarti ada juga aura peng",0,0,0,0,0,0,0,0,0
1472,6750,Menjelang Pilkada Anggota Polsek Tegalrejo Polres Magelang sambang/DDS pada Tokoh Agama sertaâ?¦,0,0,0,0,0,0,0,0,0
1473,9671,USER USER Udah jaman pa anies tapi para cebong masih gini2 aja.. \nMungkin akibat saham bir di hapus\xf0\x9f\x98\x81\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1
1474,3104,USER udah sipit ini\nga bisa disipitin lagi \n\n( \xcd\xa1\xc2\xb0 \xca\x96\xcc\xaf \xcd\xa1\xc2\xb0)\n\xc2\xa0 \xe3\x81\x8f\xe3\x80\x80|\xe3\x80\x80)\xe3\x81\xb8\n\xe3\x80\x80\xe3\x80\x80\xc2\xa0 \xe3\x80\x89',0,0,0,0,0,0,0,0,0
1475,231,"USER kalo aing sih bakal bilang ""hilih kntl""'",0,1,0,0,0,0,0,0,0
1476,10921,Cina usir aja semua dr Indonesia.kita lihat siapa yg miskin duluan,1,0,0,1,0,1,0,0,0
1477,12900,"USER ya betul. 100% beriman katolik, 100% menjunjung nilai2 luhur dan budaya bangsa indonesia.'",0,0,0,0,0,0,0,0,0
1478,3330,"USER Begitu jg org yg paling merasa islami dgn membangun narasi yg ditujukan kpd pendapat yg berbeda sbg liberal, sekuler, munafiq, antek asing. USER'",0,0,0,0,0,0,0,0,0
1479,3374,BELA IBU ASMA DEWI SEBAGAI BENTUK SOLIDARITAS ATAS KEKEJAMAN REZIM ANTI ISLAM . URL,1,0,1,0,0,0,0,0,1
